Nc3 d5 e4 d4 Nce2 e5 Ng3 Be6 Nf3 f6 Be2 Nc6
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 h4 O-O cxd5 Nxd5
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 h4 c5 dxc5 Na6
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 h4 c6 Bg5 h6
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 h4 c6 cxd5 cxd5
d4 Nf6 c4 g6 Nc3 d5 Nf3 Bg7 h4 dxc4 e4 c5
d4 Nf6 c4 g6 Nc3 d5 Qb3 dxc4 Qxc4 Be6 Qa4+ Bd7
d4 Nf6 c4 g6 Nc3 d5 Qb3 dxc4 Qxc4 Be6 Qb5+ Bd7
d4 Nf6 c4 g6 Nc3 d5 Qb3 dxc4 Qxc4 Bg7 e4 Nfd7
d4 Nf6 c4 g6 Nc3 d5 Qb3 dxc4 Qxc4 Bg7 e4 O-O
d4 Nf6 c4 g6 Nc3 d5 cxd5 Nxd5 Bd2 Bg7 e4 Nb6
d4 Nf6 c4 g6 Nc3 d5 cxd5 Nxd5 Bd2 Bg7 e4 Nxc3
d4 Nf6 c4 g6 Nc3 d5 cxd5 Nxd5 Bd2 Nb6 Bf4 Bg7
d4 Nf6 c4 g6 Nc3 d5 cxd5 Nxd5 Bd2 Nb6 Nf3 Bg7
d4 Nf6 c4 g6 Nc3 d5 cxd5 Nxd5 Bd2 Nb6 e3 Bg7
d4 Nf6 c4 g6 Nc3 d5 cxd5 Nxd5 Na4 Bf5 f3 Nb6
d4 Nf6 c4 g6 Nc3 d5 cxd5 Nxd5 Na4 e5 dxe5 Nc6
d4 Nf6 c4 g6 Nc3 d5 cxd5 Nxd5 Nf3 Bg7 e4 Nxc3
d4 Nf6 c4 g6 Nc3 d5 cxd5 Nxd5 e4 Nxc3 bxc3 Bg7
d4 Nf6 c4 g6 Nc3 d5 cxd5 Nxd5 g3 Bg7 Bg2 Nxc3
d4 Nf6 c4 g6 Nc3 d5 e3 Bg7 Qb3 e6 Qa3 a5
d4 Nf6 c4 g6 Nc3 d5 e3 Bg7 Qb3 e6 Qa3 c6
d4 Nf6 c4 g6 Nf3 Bg7 Nc3 d5 Qa4+ Bd7 Qb3 dxc4
d4 Nf6 c4 g6 Nf3 Bg7 Nc3 d5 cxd5 Nxd5 e4 Nxc3
d4 Nf6 c4 g6 Nf3 Bg7 e3 O-O Be2 c5 d5 d6
d4 Nf6 c4 g6 Nf3 Bg7 e3 O-O Be2 d6 Nc3 Bf5
d4 Nf6 c4 g6 Nf3 Bg7 e3 O-O Be2 d6 Nc3 Nbd7
d4 Nf6 c4 g6 Nf3 Bg7 e3 O-O Be2 d6 Nc3 Nc6
d4 Nf6 c4 g6 Nf3 Bg7 e3 O-O Be2 d6 O-O Nbd7
d4 Nf6 c4 g6 Nf3 Bg7 g3 O-O Bg2 c5 Nc3 cxd4
d4 Nf6 c4 g6 Nf3 Bg7 g3 O-O Bg2 c5 O-O d6
d4 Nf6 c4 g6 Nf3 Bg7 g3 O-O Bg2 c6 Nc3 d5
d4 Nf6 c4 g6 Nf3 Bg7 g3 O-O Bg2 c6 O-O d5
d4 Nf6 c4 g6 Nf3 Bg7 g3 O-O Bg2 d5 cxd5 Nxd5
d4 Nf6 c4 g6 Nf3 Bg7 g3 O-O Bg2 d6 Nc3 Nbd7
d4 Nf6 c4 g6 Nf3 Bg7 g3 O-O Bg2 d6 O-O Nbd7
d4 Nf6 c4 g6 Nf3 Bg7 g3 O-O Bg2 d6 O-O Nc6
d4 Nf6 c4 g6 Nf3 Bg7 g3 O-O Bg2 d6 O-O c5
d4 Nf6 c4 g6 Nf3 Bg7 g3 O-O Bg2 d6 O-O c6
d4 Nf6 c4 g6 Nf3 Bg7 g3 c5 Bg2 O-O O-O cxd4
d4 Nf6 c4 g6 Nf3 Bg7 g3 c5 Bg2 cxd4 Nxd4 O-O
d4 Nf6 c4 g6 Nf3 Bg7 g3 c6 Bg2 d5 Nbd2 a5
d4 Nf6 c4 g6 Nf3 Bg7 g3 c6 Bg2 d5 Qa4 O-O
d4 Nf6 c4 g6 Nf3 Bg7 g3 c6 Bg2 d5 Qb3 O-O
d4 Nf6 c4 g6 Nf3 Bg7 g3 c6 Bg2 d5 cxd5 cxd5
d4 Nf6 c4 g6 Nf3 Bg7 g3 c6 Nc3 d5 Qb3 O-O
d4 Nf6 c4 g6 Nf3 Bg7 g3 d5 Bg2 c5 O-O cxd4
d4 Nf6 c4 g6 Nf3 Bg7 g3 d5 Bg2 dxc4 Na3 Nc6
d4 Nf6 c4 g6 Nf3 Bg7 g3 d5 cxd5 Nxd5 Bg2 Nb6
d4 Nf6 c4 g6 f3 Bg7 e4 O-O Nc3 d6 Nge2 a6
d4 Nf6 c4 g6 f3 Bg7 e4 d6 Be3 O-O Ne2 c5
d4 Nf6 c4 g6 f3 Bg7 e4 d6 Be3 O-O Qd2 c5
d4 Nf6 c4 g6 f3 Bg7 e4 d6 Nc3 O-O Be3 a6
d4 Nf6 c4 g6 f3 Bg7 e4 d6 Nc3 O-O Be3 c6
d4 Nf6 c4 g6 f3 Bg7 e4 d6 Ne2 O-O Nbc3 c6
d4 Nf6 c4 g6 f3 Nc6 Nc3 d5 cxd5 Nxd5 e4 Nxc3
d4 Nf6 c4 g6 f3 Nc6 d5 Ne5 e4 d6 Nc3 Bg7
d4 Nf6 c4 g6 f3 c5 d5 Bg7 e4 d6 Nc3 O-O
d4 Nf6 c4 g6 f3 c5 d5 d6 e4 Bg7 Ne2 O-O
d4 Nf6 c4 g6 f3 c5 d5 d6 e4 e6 Nc3 exd5
d4 Nf6 c4 g6 f3 c5 d5 d6 e4 e6 Ne2 Bg7
d4 Nf6 c4 g6 f3 c5 d5 e6 Nc3 d6 e4 Bg7
d4 Nf6 c4 g6 f3 d5 cxd5 Nxd5 e4 Nb6 Nc3 Bg7
d4 Nf6 c4 g6 f3 d6 Nc3 e5 dxe5 dxe5 Qxd8+ Kxd8
d4 Nf6 c4 g6 f3 d6 e4 Bg7 Ne2 O-O Be3 c5
d4 Nf6 c4 g6 f3 d6 e4 e5 d5 Nh5 Be3 Bg7
d4 Nf6 c4 g6 f3 e6 Nc3 c5 d5 d6 e4 Bg7
d4 Nf6 c4 g6 f3 e6 e4 c5 d5 d6 Nc3 Bg7
d4 Nf6 c4 g6 f3 e6 e4 d5 cxd5 exd5 Nc3 dxe4
d4 Nf6 c4 g6 g3 Bg7 Bg2 O-O Nc3 Nc6 e3 d6
d4 Nf6 c4 g6 g3 Bg7 Bg2 O-O Nc3 c5 d5 d6
d4 Nf6 c4 g6 g3 Bg7 Bg2 O-O Nc3 c5 dxc5 Qa5
d4 Nf6 c4 g6 g3 Bg7 Bg2 O-O Nc3 d6 Nf3 Nbd7
d4 Nf6 c4 g6 g3 Bg7 Bg2 O-O Nc3 d6 Nf3 Nc6
d4 Nf6 c4 g6 g3 Bg7 Bg2 O-O Nc3 d6 Nf3 c5
d4 Nf6 c4 g6 g3 Bg7 Bg2 O-O Nc3 d6 Nf3 c6
d4 Nf6 c4 g6 g3 Bg7 Bg2 O-O Nf3 c6 Nc3 d5
d4 Nf6 c4 g6 g3 Bg7 Bg2 O-O Nf3 d5 cxd5 Nxd5
d4 Nf6 c4 g6 g3 Bg7 Bg2 O-O Nf3 d6 O-O Nc6
d4 Nf6 c4 g6 g3 Bg7 Bg2 O-O Nf3 d6 O-O a6
d4 Nf6 c4 g6 g3 Bg7 Bg2 O-O Nf3 d6 O-O c6
d4 Nf6 c4 g6 g3 Bg7 Bg2 c5 d5 O-O Nc3 e6
d4 Nf6 c4 g6 g3 Bg7 Bg2 c5 d5 d6 Nc3 O-O
d4 Nf6 c4 g6 g3 Bg7 Bg2 d5 cxd5 Nxd5 Nf3 Nb6
d4 Nf6 c4 g6 g3 Bg7 Bg2 d5 cxd5 Nxd5 Nf3 O-O
d4 Nf6 c4 g6 g3 Bg7 Bg2 d5 cxd5 Nxd5 e4 Nb6
d4 Nf6 c4 g6 g3 Bg7 Bg2 d6 Nc3 O-O Nf3 c5
d4 Nf6 c4 g6 g3 c5 d5 Bg7 Bg2 O-O Nc3 d6
d4 Nf6 c4 g6 g3 c5 d5 Bg7 Bg2 d6 Nc3 O-O
d4 Nf6 c4 g6 g3 c5 d5 b5 cxb5 a6 bxa6 Nxa6
d4 Nf6 c4 g6 g3 c5 d5 b5 cxb5 a6 bxa6 d6
d4 Nf6 c4 g6 g3 c6 Bg2 d5 Nf3 Bg7 Nbd2 Ne4
d4 Nf6 c4 g6 g3 c6 Bg2 d5 Nf3 Bg7 O-O O-O
d4 Nf6 c4 g6 g3 c6 Bg2 d5 Nf3 dxc4 Qc2 b5
d4 Nf6 c4 g6 g3 c6 Bg2 d5 Qa4 Bg7 Nf3 O-O
d4 Nf6 c4 g6 g3 c6 Bg2 d5 Qa4 Bg7 cxd5 O-O
d4 Nf6 c4 g6 g3 c6 Bg2 d5 Qa4 Nfd7 cxd5 Nb6
d4 Nf6 c4 g6 g3 c6 Bg2 d5 Qa4 a6 cxd5 b5
d4 Nf6 c4 g6 g3 c6 Bg2 d5 Qa4 dxc4 Qxc4 Be6
d4 Nf6 c4 g6 g3 c6 Bg2 d5 Qa4 dxc4 Qxc4 Bg7
d4 Nf6 c4 g6 g3 c6 Bg2 d5 b3 Bg7 Nf3 O-O
d4 Nf6 c4 g6 g3 c6 Bg2 d5 cxd5 cxd5 Nf3 Bg7
d4 Nf6 c4 g6 g3 c6 Bg2 d5 e3 Bg7 Ne2 O-O
d4 Nf6 c4 g6 g3 c6 Nf3 Bg7 Bg2 d5 O-O O-O
d4 Nf6 c4 g6 g3 c6 Nf3 Bg7 Bg2 d5 Qb3 O-O
d4 Nf6 c4 g6 g3 c6 Nf3 Bg7 Bg2 d5 b3 O-O
d4 Nf6 c4 g6 g3 c6 Nf3 Bg7 Bg2 d5 cxd5 cxd5
d4 Nf6 c4 g6 g3 c6 Nf3 d5 Qb3 Bg7 Bg2 O-O
d4 Nf6 c4 g6 g3 c6 Nf3 d5 Qb3 dxc4 Qxc4 Be6
d4 Nf6 c4 g6 g3 d5 cxd5 Nxd5 Bg2 Bg7 Nf3 O-O
d4 Nf6 c4 g6 h4 c5 d5 b5 cxb5 a6 e3 Bg7
d4 Nf6 g3 c5 d5 e6 c4 exd5 cxd5 b5 Bg2 d6
d4 Nf6 g3 e6 Bg2 c5 Nf3 cxd4 O-O Qc7 Nxd4 a6
d4 Nf6 g3 g6 Bg2 d5 Nf3 Bg7 O-O O-O c4 c6
d4 Nf6 g3 g6 Bg2 d5 c4 c6 Qa4 Bg7 cxd5 Nxd5
d4 a6 e4 e6 c4 d5 exd5 exd5 Nc3 Nf6 Bg5 dxc4
d4 b6 c4 Bb7 Nf3 e6 a3 Nf6 Bf4 g6 Nc3 Bg7
d4 b6 e4 Bb7 Bd3 e6 c4 Bb4+ Kf1 Be7 Nc3 d6
d4 c5 c3 Nf6 Nf3 d5 Bf4 Nc6 e3 Qb6 Qb3 c4
d4 c5 d5 d6 g3 Nf6 Bg2 g6 Nf3 Bg7 O-O O-O
d4 c5 d5 f5 e4 fxe4 Nc3 Nf6 g4 h6 Bg2 d6
d4 c5 d5 g6 e4 Bg7 Nf3 d6 Bb5+ Bd7 a4 Nf6
d4 c6 c4 Nf6 Nc3 d6 Nf3 Nbd7 e4 e5 Be2 Be7
d4 c6 c4 d5 Nf3 Nf6 Nc3 a6 a4 e6 g3 dxc4
d4 d5 Bf4 Bf5 e3 e6 Bd3 Bxd3 Qxd3 c6 Nd2 Nf6
d4 d5 Bf4 Bg4 f3 Bh5 e3 e6 c4 Bb4+ Nc3 Ne7
d4 d5 Bf4 Nd7 Nf3 g6 Nc3 c6 e4 dxe4 Nxe4 Bg7
d4 d5 Bf4 Nf6 e3 c5 Nc3 cxd4 exd4 a6 Nf3 Bg4
d4 d5 Bf4 Nf6 e3 c5 c3 Nc6 Nd2 Bf5 Qb3 Qc8
d4 d5 Bf4 Nf6 e3 c5 c3 Nc6 Nd2 Bg4 Qb3 Qd7
d4 d5 Bf4 Nf6 e3 e6 Nf3 Bd6 Nbd2 Bxf4 exf4 O-O
d4 d5 Bf4 c5 e3 Nc6 Nc3 cxd4 exd4 a6 Nf3 Bg4
d4 d5 Bf4 c5 e3 Nc6 c3 Nf6 Nd2 Bf5 Ngf3 e6
d4 d5 Bf4 c5 e3 Nc6 c3 Nf6 Nd2 e6 Ngf3 Bd6
d4 d5 Bf4 c5 e3 cxd4 exd4 Nc6 c3 Bf5 Nf3 e6
d4 d5 Bf4 e6 e3 Nf6 Nf3 Bd6 Bg3 c5 c3 Qc7
d4 d5 Bg5 Nd7 e3 Ngf6 Nd2 c5 Ngf3 e6 c3 Bd6
d4 d5 Bg5 h6 Bh4 c5 dxc5 g5 Bg3 Bg7 c3 Na6
d4 d5 Nc3 Nf6 Bf4 e6 Nb5 Na6 a3 c5 e3 cxd4
d4 d5 Nc3 Nf6 Bf4 e6 Nb5 Na6 e3 Be7 Nf3 O-O
d4 d5 Nf3 Nc6 c4 Bg4 cxd5 Bxf3 gxf3 Qxd5 e3 e5
d4 d5 Nf3 Nf6 Bf4 Bf5 e3 e6 Bd3 Ne4 Nbd2 Bd6
d4 d5 Nf3 Nf6 Bf4 Bf5 e3 e6 Nbd2 Bd6 Ne5 h6
d4 d5 Nf3 Nf6 Bf4 c5 c3 Qb6 Qb3 Nc6 dxc5 Qxc5
d4 d5 Nf3 Nf6 Bf4 c5 c3 Qb6 Qb3 c4 Qxb6 axb6
d4 d5 Nf3 Nf6 Bf4 c5 c3 cxd4 cxd4 Nc6 Nc3 e6
d4 d5 Nf3 Nf6 Bf4 c5 e3 Nc6 Nbd2 Nh5 dxc5 Nxf4
d4 d5 Nf3 Nf6 c3 c5 dxc5 g6 g3 Bg7 Bg2 O-O
d4 d5 Nf3 Nf6 c4 c6 Nc3 a6 Bg5 dxc4 a4 h6
d4 d5 Nf3 Nf6 c4 c6 Nc3 a6 Qb3 e6 Bg5 dxc4
d4 d5 Nf3 Nf6 c4 c6 Nc3 a6 c5 Bf5 Bf4 Nbd7
d4 d5 Nf3 Nf6 c4 c6 Nc3 a6 c5 Nbd7 Bf4 Nh5
d4 d5 Nf3 Nf6 c4 c6 Nc3 dxc4 a4 Bf5 Ne5 Nbd7
d4 d5 Nf3 Nf6 c4 c6 Nc3 dxc4 a4 Bf5 e3 e6
d4 d5 Nf3 Nf6 c4 c6 Nc3 dxc4 a4 e6 e3 c5
d4 d5 Nf3 Nf6 c4 c6 Nc3 e6 Bg5 Nbd7 e3 Qa5
d4 d5 Nf3 Nf6 c4 c6 Nc3 e6 Bg5 h6 Bh4 dxc4
d4 d5 Nf3 Nf6 c4 c6 Nc3 e6 Bg5 h6 Bxf6 Qxf6
d4 d5 Nf3 Nf6 c4 c6 Nc3 e6 e3 Nbd7 Bd3 dxc4
d4 d5 Nf3 Nf6 c4 c6 Nc3 e6 e3 Nbd7 Qc2 Bd6
d4 d5 Nf3 Nf6 c4 c6 Qb3 dxc4 Qxc4 Bg4 Nbd2 Nbd7
d4 d5 Nf3 Nf6 c4 c6 cxd5 cxd5 Nc3 Nc6 Bf4 Bf5
d4 d5 Nf3 Nf6 c4 c6 cxd5 cxd5 Nc3 Nc6 Bf4 a6
d4 d5 Nf3 Nf6 c4 c6 e3 Bf5 Nc3 e6 Nh4 Be4
d4 d5 Nf3 Nf6 c4 c6 e3 Bf5 Nc3 e6 Nh4 Bg6
d4 d5 Nf3 Nf6 c4 c6 e3 Bg4 h3 Bh5 g4 Bg6
d4 d5 Nf3 Nf6 c4 c6 e3 a6 Nc3 b5 c5 Nbd7
d4 d5 Nf3 Nf6 c4 c6 e3 e6 Bd3 Nbd7 O-O Bd6
d4 d5 Nf3 Nf6 c4 dxc4 Nc3 e6 e4 Bb4 Bg5 c5
d4 d5 Nf3 Nf6 c4 dxc4 e3 e6 Bxc4 a6 O-O c5
d4 d5 Nf3 Nf6 c4 dxc4 e3 e6 Bxc4 c5 O-O a6
d4 d5 Nf3 Nf6 c4 e6 Nc3 Be7 g3 O-O Bg2 dxc4
d4 d5 Nf3 Nf6 c4 e6 Nc3 c6 Bg5 Be7 e3 O-O
d4 d5 Nf3 Nf6 c4 e6 g3 Bb4+ Bd2 Be7 Bg2 O-O
d4 d5 Nf3 Nf6 c4 e6 g3 Bb4+ Nbd2 O-O Bg2 b6
d4 d5 Nf3 Nf6 c4 e6 g3 Be7 Bg2 O-O O-O dxc4
d4 d5 Nf3 Nf6 e3 c5 dxc5 Qa5+ Nbd2 Qxc5 a3 a5
d4 d5 Nf3 Nf6 g3 e6 Bg2 c5 O-O Nc6 b3 cxd4
d4 d5 Nf3 c6 c4 Nf6 Nc3 e6 Bg5 Nbd7 e3 Qa5
d4 d5 Nf3 c6 c4 Nf6 e3 Bf5 Nc3 e6 Nh4 Bg6
d4 d5 Nf3 c6 c4 e6 Nbd2 f5 g3 Nf6 Bg2 Bd6
d4 d5 Nf3 c6 e3 Nf6 c4 g6 Nc3 Bg7 Be2 O-O
d4 d5 Nf3 e6 c4 a6 cxd5 exd5 Nc3 Nf6 Bg5 Be6
d4 d5 Nf3 e6 c4 a6 cxd5 exd5 Nc3 c6 Qc2 Bd6
d4 d5 Nf3 e6 c4 c6 e3 Bd6 Bd3 f5 O-O Nf6
d4 d5 Nf3 e6 c4 dxc4 e3 a6 a4 Nf6 Bxc4 c5
d4 d5 Nf3 e6 c4 dxc4 e3 c5 Bxc4 a6 O-O Nf6
d4 d5 c3 Nf6 Bf4 c6 e3 Bf5 Bd3 Bxd3 Qxd3 e6
d4 d5 c4 Nc6 Nf3 Bg4 cxd5 Bxf3 gxf3 Qxd5 e3 e5
d4 d5 c4 c5 cxd5 Qxd5 Nf3 cxd4 Nc3 Qa5 Nxd4 Nf6
d4 d5 c4 c6 Nc3 Nf6 Nf3 Qb6 c5 Qc7 g3 Bg4
d4 d5 c4 c6 Nc3 Nf6 Nf3 a6 Bg5 dxc4 a4 h6
d4 d5 c4 c6 Nc3 Nf6 Nf3 a6 a4 e6 Bg5 Be7
d4 d5 c4 c6 Nc3 Nf6 Nf3 a6 a4 e6 Bg5 a5
d4 d5 c4 c6 Nc3 Nf6 Nf3 a6 a4 e6 Bg5 h6
d4 d5 c4 c6 Nc3 Nf6 Nf3 a6 a4 e6 g3 Nbd7
d4 d5 c4 c6 Nc3 Nf6 Nf3 a6 c5 Bf5 Bf4 Nbd7
d4 d5 c4 c6 Nc3 Nf6 Nf3 a6 c5 Nbd7 Bf4 Nh5
d4 d5 c4 c6 Nc3 Nf6 Nf3 a6 c5 g6 Bf4 Nh5
d4 d5 c4 c6 Nc3 Nf6 Nf3 a6 e3 b5 b3 Bg4
d4 d5 c4 c6 Nc3 Nf6 Nf3 a6 e3 b5 c5 Nbd7
d4 d5 c4 c6 Nc3 Nf6 Nf3 a6 e3 e6 b3 c5
d4 d5 c4 c6 Nc3 Nf6 Nf3 a6 e3 g6 Bd3 Bg7
d4 d5 c4 c6 Nc3 Nf6 Nf3 a6 e3 g6 Qb3 Bg7
d4 d5 c4 c6 Nc3 Nf6 Nf3 dxc4 a4 Bf5 Ne5 Nbd7
d4 d5 c4 c6 Nc3 Nf6 Nf3 dxc4 a4 Bf5 Ne5 e6
d4 d5 c4 c6 Nc3 Nf6 Nf3 dxc4 a4 Bf5 Nh4 Bg4
d4 d5 c4 c6 Nc3 Nf6 Nf3 dxc4 a4 Bf5 Nh4 e6
d4 d5 c4 c6 Nc3 Nf6 Nf3 dxc4 a4 Bf5 e3 e6
d4 d5 c4 c6 Nc3 Nf6 Nf3 dxc4 a4 Bg4 Ne5 Bh5
d4 d5 c4 c6 Nc3 Nf6 Nf3 dxc4 a4 e6 e3 c5
d4 d5 c4 c6 Nc3 Nf6 Nf3 e6 Bg5 Nbd7 e3 Qa5
d4 d5 c4 c6 Nc3 Nf6 Nf3 e6 Bg5 dxc4 e4 b5
d4 d5 c4 c6 Nc3 Nf6 Nf3 e6 Bg5 h6 Bh4 dxc4
d4 d5 c4 c6 Nc3 Nf6 Nf3 e6 Bg5 h6 Bxf6 Qxf6
d4 d5 c4 c6 Nc3 Nf6 Nf3 e6 e3 Nbd7 Bd3 dxc4
d4 d5 c4 c6 Nc3 Nf6 Nf3 e6 e3 Nbd7 Qc2 Bd6
d4 d5 c4 c6 Nc3 Nf6 Nf3 e6 e3 a6 b3 Bb4
d4 d5 c4 c6 Nc3 Nf6 Nf3 e6 e3 a6 c5 b6
d4 d5 c4 c6 Nc3 Nf6 Nf3 e6 g3 Nbd7 Bg2 dxc4
d4 d5 c4 c6 Nc3 Nf6 cxd5 cxd5 Bf4 Nc6 e3 Bf5
d4 d5 c4 c6 Nc3 Nf6 cxd5 cxd5 Bf4 Nc6 e3 Bg4
d4 d5 c4 c6 Nc3 Nf6 cxd5 cxd5 Bf4 Nc6 e3 a6
d4 d5 c4 c6 Nc3 Nf6 cxd5 cxd5 Nf3 Nc6 Bf4 a6
d4 d5 c4 c6 Nc3 Nf6 e3 Bf5 Nf3 a6 Be2 h6
d4 d5 c4 c6 Nc3 Nf6 e3 Bg4 f3 Be6 Nge2 dxc4
d4 d5 c4 c6 Nc3 Nf6 e3 a6 Nf3 Bf5 Be2 h6
d4 d5 c4 c6 Nc3 Nf6 e3 a6 Nf3 Bf5 Ne5 h6
d4 d5 c4 c6 Nc3 Nf6 e3 a6 Nf3 b5 b3 Bg4
d4 d5 c4 c6 Nc3 Nf6 e3 a6 Nf3 b5 c5 Nbd7
d4 d5 c4 c6 Nc3 Nf6 e3 a6 Nf3 b5 c5 g6
d4 d5 c4 c6 Nc3 Nf6 e3 a6 Nf3 e6 b3 Bb4
d4 d5 c4 c6 Nc3 Nf6 e3 a6 Qc2 Bg4 h3 Bh5
d4 d5 c4 c6 Nc3 Nf6 e3 a6 Qc2 b5 b3 Bg4
d4 d5 c4 c6 Nc3 Nf6 e3 a6 Qc2 e6 Nf3 c5
d4 d5 c4 c6 Nc3 Nf6 e3 a6 Qc2 g6 Bd3 Be6
d4 d5 c4 c6 Nc3 Nf6 e3 e6 Nf3 Nbd7 Bd2 Bd6
d4 d5 c4 c6 Nc3 Nf6 e3 e6 Nf3 Nbd7 Bd3 dxc4
d4 d5 c4 c6 Nc3 Nf6 e3 e6 Nf3 Nbd7 Qc2 Bd6
d4 d5 c4 c6 Nc3 Nf6 e3 e6 Nf3 Nbd7 b3 Bd6
d4 d5 c4 c6 Nc3 Nf6 e3 e6 Nf3 a6 b3 Bb4
d4 d5 c4 c6 Nc3 Nf6 e3 e6 Nf3 a6 c5 Nbd7
d4 d5 c4 c6 Nc3 Nf6 e3 e6 Nf3 a6 c5 b6
d4 d5 c4 c6 Nc3 Nf6 e3 g6 Nf3 Bg7 Bd3 O-O
d4 d5 c4 c6 Nc3 Nf6 e3 g6 Nf3 Bg7 Be2 O-O
d4 d5 c4 c6 Nc3 Nf6 e3 g6 Nf3 Bg7 h3 O-O
d4 d5 c4 c6 Nc3 dxc4 e3 b5 a4 b4 Nce2 Nf6
d4 d5 c4 c6 Nc3 dxc4 e3 b5 a4 b4 Ne4 Qd5
d4 d5 c4 c6 Nc3 dxc4 e4 b5 a4 b4 Na2 Nf6
d4 d5 c4 c6 Nc3 dxc4 e4 b5 a4 b4 Nb1 Ba6
d4 d5 c4 c6 Nf3 Nf6 Nbd2 Bf5 Nh4 Be4 f3 Bg6
d4 d5 c4 c6 Nf3 Nf6 Nbd2 e6 g3 Nbd7 Bg2 Be7
d4 d5 c4 c6 Nf3 Nf6 Nc3 Qb6 e3 Bf5 cxd5 cxd5
d4 d5 c4 c6 Nf3 Nf6 Nc3 Qb6 e3 Bg4 h3 Bxf3
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 Ne5 Nbd7 Bf4 dxc4
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 Ne5 e6 Bf4 dxc4
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 Qc2 dxc4 e4 b5
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 a4 e6 Bf4 a5
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 a4 e6 Bg5 Nbd7
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 a4 e6 Bg5 a5
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 a4 e6 Bg5 h6
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 a4 e6 g3 dxc4
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 c5 Bf5 Bf4 Nbd7
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 c5 Bf5 Nh4 Bc8
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 c5 Bf5 h3 Nbd7
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 c5 Nbd7 Bf4 Nh5
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 cxd5 cxd5 Bf4 Nc6
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 cxd5 cxd5 Qb3 Nc6
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 e3 Bf5 Be2 h6
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 e3 b5 b3 Bg4
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 e3 b5 c5 Nbd7
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 e3 b5 c5 g6
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 e3 e6 Qc2 c5
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 e3 e6 c5 b6
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 e3 g6 Bd3 Bg7
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 e3 g6 Be2 Bg7
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 g3 b5 c5 g6
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 g3 g6 cxd5 cxd5
d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 h3 e6 c5 b6
d4 d5 c4 c6 Nf3 Nf6 Nc3 dxc4 a4 Bf5 Ne5 Nbd7
d4 d5 c4 c6 Nf3 Nf6 Nc3 dxc4 a4 Bf5 Ne5 e6
d4 d5 c4 c6 Nf3 Nf6 Nc3 dxc4 a4 Bf5 Nh4 Bc8
d4 d5 c4 c6 Nf3 Nf6 Nc3 dxc4 a4 Bf5 Nh4 e6
d4 d5 c4 c6 Nf3 Nf6 Nc3 dxc4 a4 Bf5 e3 e6
d4 d5 c4 c6 Nf3 Nf6 Nc3 dxc4 a4 e6 e3 c5
d4 d5 c4 c6 Nf3 Nf6 Nc3 dxc4 a4 e6 e4 Bb4
d4 d5 c4 c6 Nf3 Nf6 Nc3 dxc4 e4 b5 Be2 b4
d4 d5 c4 c6 Nf3 Nf6 Nc3 e6 Bg5 Be7 e3 Nbd7
d4 d5 c4 c6 Nf3 Nf6 Nc3 e6 Bg5 Be7 e3 O-O
d4 d5 c4 c6 Nf3 Nf6 Nc3 e6 Bg5 Nbd7 cxd5 exd5
d4 d5 c4 c6 Nf3 Nf6 Nc3 e6 Bg5 Nbd7 e3 Qa5
d4 d5 c4 c6 Nf3 Nf6 Nc3 e6 Bg5 dxc4 a4 Bb4
d4 d5 c4 c6 Nf3 Nf6 Nc3 e6 Bg5 dxc4 e4 b5
d4 d5 c4 c6 Nf3 Nf6 Nc3 e6 Bg5 h6 Bh4 dxc4
d4 d5 c4 c6 Nf3 Nf6 Nc3 e6 Bg5 h6 Bxf6 Qxf6
d4 d5 c4 c6 Nf3 Nf6 Nc3 e6 Qb3 dxc4 Qxc4 b5
d4 d5 c4 c6 Nf3 Nf6 Nc3 e6 Qd3 Nbd7 g3 Bd6
